month_released,rated,genre,runtime_minutes,belongs_to_collection,production_budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_score,dir_acted,dir_animation_dept,dir_art_dept,dir_art_dir,dir_assistant_dir,dir_camera_dept,dir_casting_dept,dir_casting_dir,dir_cinematographer,dir_composer,dir_costume_designer,dir_editor,dir_editorial_dept,dir_location_management,dir_makeup_dept,dir_music_artist,dir_music_dept,dir_producer,dir_production_designer,dir_production_manager,dir_script_dept,dir_sound_dept,dir_soundtrack,dir_special_effects,dir_stunts,dir_visual_effects,dir_writer,non_dom_gross_usd,title_length,worldwide_roi,domestic_roi,non_dom_roi,success_level_ww
5,R,Drama,146.0,0,19000000,44568631,45613093,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1044462,11,1.4006891052631578,1.3457174210526315,-0.9450283157894737,2
6,R,Adventure,104.0,1,4500000,47923795,47923795,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,9.649732222222223,9.649732222222223,-1.0,2
7,PG,Comedy,88.0,1,3500000,83453539,83453539,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22.843868285714287,22.843868285714287,-1.0,2
7,R,Comedy,98.0,1,6000000,39846344,39849764,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3420,10,5.641627333333333,5.641057333333333,-0.99943,2
5,R,Horror,95.0,1,550000,39754601,59754601,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20000000,15,107.6447290909091,71.28109272727272,35.36363636363637,2
6,R,Action,133.0,1,27000000,57229890,57245093,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15203,18,1.1201886296296297,1.1196255555555557,-0.9994369259259259,2
11,R,Biography,129.0,0,18000000,23380203,23380513,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310,11,0.2989173888888889,0.2989001666666667,-0.9999827777777778,1
5,R,Biography,100.0,0,10000000,15198912,15198912,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0.5198912,0.5198912,-1.0,1
12,PG,Adventure,114.0,0,20000000,49823037,49823037,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1.49115185,1.49115185,-1.0,2
9,R,Drama,124.0,0,6200000,52302978,52302978,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,7.435964193548387,7.435964193548387,-1.0,2
1,R,Crime,104.0,0,6500000,31899000,31899000,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,3.9075384615384614,3.9075384615384614,-1.0,2
10,PG,Drama,103.0,0,5100000,9709597,9709597,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,0.9038425490196078,0.9038425490196078,-1.0,1
2,R,Horror,89.0,0,1100000,21445318,21445868,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,550,7,18.496243636363637,18.495743636363635,-0.9995,2
11,R,Adventure,219.0,0,44000000,3484331,3484523,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,192,13,-0.9208062954545455,-0.9208106590909091,-0.9999956363636363,0
8,PG,Action,115.0,0,40000000,7000000,7000000,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,-0.825,-0.825,-1.0,0
10,R,Comedy,109.0,0,15000000,69847348,69847348,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3.6564898666666665,3.6564898666666665,-1.0,2
6,R,Action,109.0,0,22000000,15716828,15716828,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,-0.2855987272727273,-0.2855987272727273,-1.0,0
6,PG,Biography,124.0,0,20000000,2000000,2000000,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,-0.9,-0.9,-1.0,0
7,R,Action,99.0,1,6000000,25244700,25275289,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30589,20,3.2125481666666666,3.20745,-0.9949018333333334,2
7,R,Crime,108.0,0,18000000,13747234,13747988,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,754,8,-0.2362228888888889,-0.23626477777777777,-0.9999581111111111,0
6,PG,Action,118.0,0,15000000,30000000,44400000,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14400000,19,1.96,1.0,-0.04,2
6,R,Comedy,106.0,0,10000000,85300000,85300000,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7.53,7.53,-1.0,2
11,PG,Adventure,116.0,0,12000000,37400000,37400000,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,2.1166666666666667,2.1166666666666667,-1.0,2
5,PG,Comedy,107.0,0,6500000,42488161,42488161,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,5.536640153846154,5.536640153846154,-1.0,2
4,R,Horror,87.0,1,1250000,21722776,21722776,6.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,16.3782208,16.3782208,-1.0,2
6,PG,Action,127.0,1,28000000,54800000,195300000,6.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140500000,18,5.975,0.9571428571428572,4.017857142857143,2
10,R,Horror,92.0,1,2500000,25533818,25533818,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,9.2135272,9.2135272,-1.0,2
12,PG,Drama,126.0,0,14000000,35856053,35856053,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1.5611466428571428,1.5611466428571428,-1.0,2
12,PG,Biography,195.0,0,33500000,50000000,50000130,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,130,4,0.49254119402985075,0.4925373134328358,-0.999996119402985,1
9,PG,Biography,125.0,0,5500000,61558162,61910507,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,352345,16,10.256455818181818,10.192393090909091,-0.9359372727272727,2
6,R,Comedy,92.0,0,11000000,31672000,31672000,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,1.8792727272727272,1.8792727272727272,-1.0,2
4,R,Horror,91.0,1,1000000,17985000,17985130,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,11,16.98513,16.985,-0.99987,2
6,PG,Action,108.0,0,18000000,6000000,6000000,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-0.6666666666666666,-0.6666666666666666,-1.0,0
9,R,Biography,129.0,0,5000000,19032000,25032000,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6000000,14,4.0064,2.8064,0.2,2
3,R,Crime,122.0,0,12000000,12200000,44200000,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32000000,30,2.683333333333333,0.016666666666666666,1.6666666666666667,2
8,PG,Adventure,110.0,0,3000000,5732587,5732587,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0.9108623333333333,0.9108623333333333,-1.0,1
4,R,Action,99.0,0,5000000,14600000,19600000,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,10,2.92,1.92,0.0,2
7,PG,Comedy,98.0,0,20000000,18826490,18826490,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-0.0586755,-0.0586755,-1.0,0
5,R,Horror,96.0,0,250000,23894000,23894000,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,94.576,94.576,-1.0,2
12,PG,Comedy,93.0,0,8000000,24474312,24474312,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,2.059289,2.059289,-1.0,2
5,PG,Action,98.0,0,18000000,13400000,13400000,5.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,-0.25555555555555554,-0.25555555555555554,-1.0,0
2,PG,Adventure,118.0,0,10000000,2000000,11400000,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9400000,6,0.14,-0.8,-0.06,1
12,PG,Comedy,78.0,0,10000000,6000000,6000000,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,-0.4,-0.4,-1.0,0
11,PG,Adventure,100.0,0,12000000,2104164,2104164,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-0.824653,-0.824653,-1.0,0
8,R,Comedy,90.0,0,4500000,27092880,27093116,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,236,28,5.020692444444444,5.02064,-0.9999475555555556,2
6,R,Action,117.0,1,28000000,32656328,39538663,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6882335,12,0.41209510714285713,0.16629742857142857,-0.7542023214285715,1
5,R,Action,129.0,1,20000000,38264085,79114085,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40850000,19,2.95570425,0.91320425,1.0425,2
6,PG,Family,115.0,0,10500000,439251124,797103542,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,357852418,26,74.91462304761905,40.83344038095238,33.08118266666666,2
10,R,Action,93.0,1,14000000,47212904,125212904,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78000000,11,7.943778857142857,2.3723502857142855,4.571428571428571,2
7,R,Drama,124.0,0,6000000,129795554,129795554,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,20.632592333333335,20.632592333333335,-1.0,2
6,PG,Horror,114.0,1,10700000,74706019,121706019,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47000000,11,10.37439429906542,5.981870934579439,3.392523364485981,2
6,PG,Action,113.0,1,12000000,78912963,95800000,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16887037,31,6.983333333333333,5.57608025,0.4072530833333333,2
12,PG,Biography,191.0,0,22000000,52767889,127767889,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75000000,6,4.807631318181818,1.398540409090909,2.409090909090909,2
12,PG,Comedy,116.0,0,15000000,177200000,177200262,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262,7,10.8133508,10.813333333333333,-0.9999825333333333,2
7,PG,Action,96.0,1,17000000,26918576,26919100,6.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,524,4,0.5834764705882353,0.5834456470588235,-0.9999691764705883,1
8,PG,Action,118.0,1,5000000,10751126,10751126,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,1.1502252,1.1502252,-1.0,2
11,R,Comedy,120.0,1,8000000,20036244,20036244,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1.5045305,1.5045305,-1.0,2
4,R,Fantasy,118.0,0,12500000,7000000,21000000,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14000000,10,0.68,-0.44,0.12,1
6,PG,Action,136.0,0,21000000,45785720,45785720,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1.180272380952381,1.180272380952381,-1.0,2
12,R,Drama,129.0,0,16000000,53977250,53977250,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,2.373578125,2.373578125,-1.0,2
4,R,Comedy,110.0,0,5000000,12592907,12592907,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1.5185814,1.5185814,-1.0,2
7,R,Comedy,114.0,0,20500000,69701637,69701637,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,35,2.4000798536585366,2.4000798536585366,-1.0,2
6,PG,Action,99.0,0,18000000,5675599,5675599,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,-0.6846889444444444,-0.6846889444444444,-1.0,0
1,R,Crime,108.0,0,13500000,6118683,6118683,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,-0.5467642222222222,-0.5467642222222222,-1.0,0
12,R,Crime,170.0,0,25000000,44942821,44942821,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0.79771284,0.79771284,-1.0,1
3,PG,Crime,91.0,0,10000000,25697647,25707698,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10051,13,1.5707698,1.5697647,-0.9989949,2
6,PG,Action,125.0,1,39000000,59950623,80200000,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20249377,12,1.0564102564102564,0.5371954615384615,-0.4807852051282051,2
4,R,Drama,95.0,0,7000000,90463574,201463574,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,111000000,10,27.78051057142857,11.923367714285714,14.857142857142858,2
6,PG,Action,114.0,1,12000000,74433837,74433837,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5.20281975,5.20281975,-1.0,2
10,PG,Adventure,193.0,0,27000000,21500000,21500213,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,213,15,-0.2036958148148148,-0.2037037037037037,-0.9999921111111111,0
10,R,Drama,103.0,0,10000000,20766000,20766000,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.0766,1.0766,-1.0,2
6,PG,Action,131.0,1,27500000,67900000,187500000,6.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119600000,9,5.818181818181818,1.469090909090909,3.349090909090909,2
2,R,Horror,87.0,0,5952000,2120439,2120439,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,-0.6437434475806452,-0.6437434475806452,-1.0,0
6,PG,Horror,101.0,0,10000000,29500000,29500000,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.95,1.95,-1.0,2
10,PG,Action,134.0,1,36000000,55500000,160000000,6.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104500000,21,3.4444444444444446,0.5416666666666666,1.9027777777777777,2
11,PG,Comedy,93.0,1,3250000,20640209,20640209,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17,5.350833538461538,5.350833538461538,-1.0,2
5,R,Action,100.0,0,7000000,19910002,19910002,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1.844286,1.844286,-1.0,2
11,PG,Drama,133.0,0,12000000,39012241,39012241,6.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,2.251020083333333,2.251020083333333,-1.0,2
9,PG,Drama,95.0,1,5000000,4685097,4685097,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,-0.0629806,-0.0629806,-1.0,0
4,PG,Action,107.0,0,5000000,12232628,12232628,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1.4465256,1.4465256,-1.0,2
9,PG,Sci-Fi,106.0,0,15000000,8921050,8921050,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,-0.4052633333333333,-0.4052633333333333,-1.0,0
10,R,Drama,128.0,0,8000000,5696391,5696391,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,-0.287951125,-0.287951125,-1.0,0
2,PG,Comedy,95.0,0,10100000,10143618,10143618,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0.004318613861386138,0.004318613861386138,-1.0,1
10,R,Action,107.0,1,6400000,38019031,78019031,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40000000,14,11.19047359375,4.94047359375,5.25,2
12,PG-13,Action,137.0,0,45000000,27447471,27503491,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,56020,4,-0.3888113111111111,-0.3900562,-0.9987551111111111,0
6,PG,Action,105.0,1,30000000,242604185,295585416,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52981231,12,8.8528472,7.086806166666666,0.7660410333333333,2
6,PG,Action,126.0,1,8000000,90815558,90857623,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42065,14,10.357202875,10.35194475,-0.994741875,2
6,R,Crime,229.0,0,30000000,5321508,5576072,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254564,27,-0.8141309333333333,-0.8226164,-0.9915145333333333,0
3,R,Comedy,96.0,1,4500000,81198894,81198894,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,17.044198666666666,17.044198666666666,-1.0,2
5,PG,Action,118.0,1,28000000,179880271,333080271,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,153200000,36,10.895723964285715,5.424295392857143,4.4714285714285715,2
10,R,Crime,114.0,0,10000000,8801940,8801940,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,-0.119806,-0.119806,-1.0,0
11,R,Horror,91.0,1,1800000,25504513,25542906,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38393,25,13.190503333333334,13.169173888888889,-0.9786705555555556,2
9,PG,Biography,160.0,0,18000000,51973029,51973029,8.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1.8873905,1.8873905,-1.0,2
12,R,Action,105.0,1,15000000,234760478,316300000,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81539522,17,20.086666666666666,14.650698533333333,4.435968133333334,2
2,PG,Drama,107.0,0,8200000,80000000,80008943,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8943,9,8.757188170731707,8.75609756097561,-0.9989093902439025,2
6,PG,Comedy,106.0,1,11000000,151661913,152445758,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,783845,8,12.858705272727272,12.787446636363637,-0.9287413636363636,2
6,PG,Action,103.0,1,18000000,26400000,26400000,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,0.4666666666666667,0.4666666666666667,-1.0,1
3,PG,Comedy,111.0,1,8000000,62599495,62599495,6.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6.824936875,6.824936875,-1.0,2
5,R,Action,114.0,1,15000000,15136870,15136870,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0.009124666666666666,0.009124666666666666,-1.0,1
8,R,Horror,88.0,1,1250000,4700000,4700000,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2.76,2.76,-1.0,2
6,PG,Action,105.0,1,18000000,76471046,87000000,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10528954,35,3.8333333333333335,3.2483914444444446,-0.4150581111111111,2
3,R,Action,92.0,0,1500000,2300000,2300000,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0.5333333333333333,0.5333333333333333,-1.0,1
11,R,Biography,141.0,0,16000000,34609720,34609720,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,1.1631075,1.1631075,-1.0,2
12,R,Crime,129.0,0,48000000,25928721,25928721,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,-0.4598183125,-0.4598183125,-1.0,0
3,PG,Action,91.0,0,9000000,13075390,13075390,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0.4528211111111111,0.4528211111111111,-1.0,1
12,PG,Adventure,164.0,0,27500000,27187653,27187896,7.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,18,-0.011349236363636364,-0.011358072727272727,-0.9999911636363636,0
3,R,Comedy,109.0,0,7500000,5142858,5142858,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23,-0.3142856,-0.3142856,-1.0,0
8,PG,Adventure,117.0,0,25000000,5778353,5778353,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,-0.76886588,-0.76886588,-1.0,0
7,PG,Adventure,116.0,1,19000000,212259762,385510132,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,173250370,18,19.290006947368422,10.171566421052631,8.118440526315789,2
5,R,Action,96.0,1,44000000,150415432,300400000,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149984568,26,5.827272727272727,2.4185325454545454,2.4087401818181817,2
8,R,Comedy,91.0,1,4000000,14237880,14238634,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754,29,2.5596585,2.55947,-0.9998115,2
5,R,Drama,132.0,0,15000000,9929135,9934484,7.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5349,6,-0.33770106666666666,-0.33805766666666665,-0.9996434,0
6,R,Drama,115.0,0,6900000,41410568,41410568,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5.001531594202898,5.001531594202898,-1.0,2
10,R,Action,90.0,0,10000000,35073978,35078913,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4935,8,2.5078913,2.5073978,-0.9995065,2
2,R,Crime,112.0,0,12000000,65532576,65532576,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,4.461048,4.461048,-1.0,2
12,PG-13,Drama,154.0,0,15000000,94029472,94029472,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16,5.268631466666666,5.268631466666666,-1.0,2
7,PG-13,Action,133.0,0,26000000,33200000,33200000,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0.27692307692307694,0.27692307692307694,-1.0,1
4,PG-13,Adventure,121.0,0,20000000,18400000,18400000,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,-0.08,-0.08,-1.0,0
6,PG-13,Action,89.0,1,17900000,6905861,6908640,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2779,9,-0.6140424581005587,-0.6141977094972068,-0.9998447486033519,0
7,PG-13,Action,107.0,1,10000000,36230219,36230219,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.6230219,2.6230219,-1.0,2
9,R,Comedy,97.0,0,4500000,10609321,10609321,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1.357626888888889,1.357626888888889,-1.0,2
